hider_survival,hider_mean_steps,hider_path_len,hider_speed,hider_mean_dist,hider_frac_center,hider_frac_wall,reward,A,seed,probe
0.8,160.76666666666668,31.60273551940918,0.2218045743836297,18.76566391992569,0.01633333333333333,0.9355,R7_kitchen_sink,0.25,0,probe_R4_A00
0.0,52.36666666666667,17.824390411376953,0.3423278874524283,5.119469848859789,0.056794106439169705,0.8563266940134471,R7_kitchen_sink,0.25,1,probe_R7_A00
0.9333333333333333,187.16666666666666,42.61722946166992,0.23683464492502665,24.839903113138107,0.015333333333333336,0.9255,R7_kitchen_sink,0.25,1,probe_R4_A00
0.1333333333333333,120.6,28.755693435668945,0.2561081115784838,8.82487492780797,0.025748510685459906,0.9198539412063397,R7_kitchen_sink,0.25,2,probe_R7_A00
0.8333333333333334,167.86666666666667,43.73932647705078,0.27504938654231015,20.515539289577923,0.048666666666666664,0.9109999999999999,R7_kitchen_sink,0.25,2,probe_R4_A00
0.33333333333333337,136.03333333333333,35.385658264160156,0.2726372568891299,9.789309432751942,0.02408616388409135,0.9214641754118278,R7_kitchen_sink,0.25,3,probe_R7_A00
0.30000000000000004,98.53333333333333,24.47838020324707,0.28647984203155435,9.908856155107081,0.03291736623053419,0.9254091591696748,R7_kitchen_sink,0.25,3,probe_R4_A00
0.7333333333333334,164.6,34.87772750854492,0.23710025991401937,10.469593010242455,0.055,0.8776904761904761,R7_kitchen_sink,0.25,4,probe_R7_A00
0.8666666666666667,173.86666666666667,38.49211120605469,0.23685304717222846,21.173477914560404,0.016166666666666666,0.9543333333333334,R7_kitchen_sink,0.25,4,probe_R4_A00
0.1333333333333333,133.86666666666667,33.06205368041992,0.2572187315439741,10.380761110783128,0.028263176343401097,0.9050453717969361,R7_kitchen_sink,0.25,5,probe_R7_A00
0.9333333333333333,187.1,34.06023025512695,0.19144483838951779,22.403511193774996,0.022000000000000002,0.9310476190476191,R7_kitchen_sink,0.25,5,probe_R4_A00
0.6666666666666667,153.06666666666666,42.74189376831055,0.2959730727474324,11.563657662629346,0.034333333333333334,0.7831033755274261,R7_kitchen_sink,0.25,6,probe_R7_A00
0.2666666666666667,102.5,27.735597610473633,0.30268546005107005,7.04125838317023,0.03474392080679052,0.8833239900594092,R7_kitchen_sink,0.25,6,probe_R4_A00
0.2666666666666667,124.23333333333333,35.20862579345703,0.29135890285909577,8.300956270748758,0.03173622629044316,0.8840698525065973,R7_kitchen_sink,0.25,7,probe_R7_A00
0.9333333333333333,187.2,42.285377502441406,0.23504068056742347,17.250354283332822,0.006666666666666667,0.9723333333333334,R7_kitchen_sink,0.25,7,probe_R4_A00
0.7333333333333334,168.06666666666666,39.854923248291016,0.2509523218968083,15.602124692858599,0.09016666666666666,0.759436026936027,R7_kitchen_sink,0.25,8,probe_R7_A00
0.09999999999999998,77.96666666666667,24.44720458984375,0.33131204094684824,6.6035082655537405,0.022697145544428265,0.8719891518993506,R7_kitchen_sink,0.25,8,probe_R4_A00
0.7,165.16666666666666,37.94929504394531,0.2459913431155528,14.499827100559612,0.09684397163120569,0.76172695035461,R7_kitchen_sink,0.25,9,probe_R7_A00
0.1333333333333333,94.43333333333334,28.875850677490234,0.32142934461067774,6.450779979890621,0.03734861061822968,0.8953163023343732,R7_kitchen_sink,0.25,9,probe_R4_A00
